"","date1","X.x","botswana_time_start","ID","activity_x","activity_z","activity_y","lux","tempMaun","hour","movement_distance","lon","lat","temp","meanDist","sumDist","active","perc_na","diff","date","moon_fraction","dist1","sum24_dist","temp_lag24","max_temp24","status","month","season","X.y","rain","seasonal_year","rain_cumulative","time_fc","hour_p","hour_fc","date_fc","hourX","hourY","hourRad","radTimestamp","sunTime","max_temp24Sc","status2","fitted.fit","fitted.se.fit","fitted2","CIymin","CIymax"
"12810",2012-11-01,15497,2012-11-01 17:16:00,"Priya",17.50000,15.05000, 13.90000, 14.974500000,33.00000,17,   5.830975,768288.8,7850896,35.480317,  0.4859145,   5.830975, 0,0,1,"2012-11-01",0.9561429,  21.217260, 4059.5122,33.558768,37.99457,"a_inactive",11,"wet",889,0,2012,  6.5,"(2012.83518518519)",0.70833333,"(0.708333333333333)","(2012.83333333333)",-2.588190e-01,-9.659258e-01,4.4505896,4.52040276,4.39171032,-2,"a_inactive",0.65133877,0.05268905,0.65133877,0.54806822,0.7546093
"12812",2012-11-01,15498,2012-11-01 18:16:00,"Priya",82.85484,68.43548, 54.08064,  0.959693600,30.87097,18,  23.172190,768289.4,7850897,33.786913,  1.9310160,  23.172190, 0,0,1,"2012-11-01",0.9561429,   5.830975, 4082.6844,30.808703,37.99457,"a_inactive",11,"wet",889,0,2012,  6.5,"(2012.83529902854)",0.75000000,"(0.75)","(2012.83333333333)",-1.836910e-16,-1.000000e+00,4.7123890,4.78220215,4.63661698,-2,"b_active",0.60201537,0.05592821,0.60201537,0.49239608,0.7116347
"12816",2012-11-01,25628,2012-11-01 08:16:00,"Qamar",19.57143,13.50000, 16.39286, 73.618000000,26.35714, 8,   7.454423,770897.0,7838029,30.939206,  0.6212019,   7.454423, 0,0,1,"2012-11-01",0.9561429,   7.621271, 6045.0956,31.125760,37.32888,"a_inactive",11,"wet",889,0,2012,  6.5,"(2012.83416059502)",0.33333333,"(0.333333333333333)","(2012.83333333333)",-5.000000e-01, 8.660254e-01,2.0943951,2.16420827,2.18755038,-2,"a_inactive",0.78756531,0.03868080,0.78756531,0.71175095,0.8633797
"12818",2012-11-01,25641,2012-11-01 21:16:00,"Qamar", 7.55000, 4.75000,  6.30000,  0.203026300,NA,21,   4.684721,770914.0,7838021,28.308972,  0.3903934,   4.684721, 0,0,1,"2012-11-01",0.9561429,   5.372580, 5080.8079,25.916505,37.75123,"a_inactive",11,"wet",889,0,2012,  6.5,"(2012.83564055859)",0.87500000,"(0.875)","(2012.83333333333)", 7.071068e-01,-7.071068e-01,5.4977871,5.56760031,5.46897510,-2,"a_inactive",0.22381212,0.03886186,0.22381212,0.14764288,0.2999814
"12819",2012-11-01,25642,2012-11-01 22:16:00,"Qamar",12.35000, 9.95000, 11.50000,  0.373882700,NA,22,   3.730280,770914.7,7838021,27.873326,  0.3108567,   3.730280, 0,0,1,"2012-11-01",0.9561429,   4.684721, 5072.5071,25.326233,37.75123,"a_inactive",11,"wet",889,0,2012,  6.5,"(2012.83575440194)",0.91666667,"(0.916666666666667)","(2012.83333333333)", 8.660254e-01,-5.000000e-01,5.7595865,5.82939970,5.75017026,-2,"a_inactive",0.13565815,0.02606694,0.13565815,0.08456695,0.1867494
"12820",2012-11-01,25643,2012-11-01 23:16:00,"Qamar",12.85000, 9.95000, 12.70000,  0.441800200,NA,23,   5.582311,770911.5,7838018,27.569423,  0.4651926,   5.582311, 0,0,1,"2012-11-01",0.9561429,   3.730280, 4129.6103,24.909735,37.75123,"a_inactive",11,"wet",889,0,2012,  6.5,"(2012.83586824529)",0.95833333,"(0.958333333333333)","(2012.83333333333)", 9.659258e-01,-2.588190e-01,6.0213859,6.09119909,6.03136542,-2,"a_inactive",0.09613563,0.01963740,0.09613563,0.05764633,0.1346249
"12821",2012-11-01,25639,2012-11-01 19:16:00,"Qamar", 6.75000, 5.75000,  5.40000,  0.000221452,30.80000,19,   7.857385,770908.2,7838015,29.893119,  0.6547821,   7.857385, 0,0,1,"2012-11-01",0.9561429,  20.549250, 5119.2538,29.436423,37.75123,"a_inactive",11,"wet",889,0,2012,  6.5,"(2012.83541287189)",0.79166667,"(0.791666666666667)","(2012.83333333333)", 2.588190e-01,-9.659258e-01,4.9741884,5.04400154,4.90658479,-2,"a_inactive",0.50703696,0.05891341,0.50703696,0.39156668,0.6225072
"12822",2012-11-01,25645,2012-11-02 01:16:00,"Qamar", 6.60000, 4.70000,  5.15000,  0.485512500,NA, 1,   5.717754,770911.4,7838018,27.067874,  0.4764795,   5.717754, 0,0,1,"2012-11-01",0.9561429,   5.403579,  144.5467,25.306977,37.75123,"a_inactive",11,"wet",889,0,2012,  6.5,"(2012.836095932)",0.04166667,"(0.0416666666666667)","(2012.83333333333)", 9.659258e-01, 2.588190e-01,0.2617994,0.33161256,0.31109330,-2,"a_inactive",0.11769981,0.02321848,0.11769981,0.07219158,0.1632080
"12825",2012-11-01, 4768,2012-11-01 07:16:00,"Fredericks",45.47826,41.82609, 44.93478, 44.903120000,24.30435, 7, 336.548600,765685.5,7852648,29.765513, 28.0457100, 336.548600, 5,0,1,"2012-11-01",0.9561429, 397.198700, 3446.9733,27.582964,38.68982,"a_inactive",11,"wet",889,0,2012,  6.5,"(2012.83404675167)",0.29166667,"(0.291666666666667)","(2012.83333333333)",-2.588190e-01, 9.659258e-01,1.8325957,1.90240888,1.94264372,-2,"b_active",0.76636873,0.04033470,0.76636873,0.68731272,0.8454248
"12828",2012-11-01,15494,2012-11-01 14:16:00,"Priya",10.15000, 7.35000,  8.50000, 93.286920000,35.00000,14,  10.539620,768279.2,7850896,37.994570,  0.8783021,  10.539620, 0,0,1,"2012-11-01",0.9561429,  61.627960, 4010.8519,38.240760,37.99457,"a_inactive",11,"wet",889,0,2012,  6.5,"(2012.83484365513)",0.58333333,"(0.583333333333333)","(2012.83333333333)",-8.660254e-01,-5.000000e-01,3.6651914,3.73500460,3.65699034,-2,"a_inactive",0.70856933,0.05182950,0.70856933,0.60698351,0.8101551
"12831",2012-11-01, 4785,2012-11-02 00:16:00,"Fredericks",81.00000,72.16667, 84.57407,  0.472781500,NA, 0, 661.768200,764872.8,7851824,27.321412, 55.1473500, 661.768200,11,0,1,"2012-11-01",0.9561429,1053.510000, 4637.8235,24.604639,35.48032,"b_active",11,"wet",889,0,2012,  6.5,"(2012.83598208865)",0.00000000,"(0)","(2012.83333333333)", 1.000000e+00, 0.000000e+00,0.0000000,0.06981317,0.02948679,-2,"b_active",0.09103993,0.01880313,0.09103993,0.05418579,0.1278941
"12839",2012-11-02,25653,2012-11-02 09:16:00,"Qamar", 4.85000, 4.35000,  5.15000, 97.307520000,24.50000, 9,   4.308191,773657.9,7832785,31.486964,  0.3590159,   4.308191, 0,0,1,"2012-11-02",0.9099313,   4.924527, 6167.4268,30.939206,37.75123,"a_inactive",11,"wet",890,0,2012,  6.5,"(2012.83700667881)",0.37500000,"(0.375)","(2012.83606557377)",-7.071068e-01, 7.071068e-01,2.3561945,2.42600766,2.43341762,-2,"a_inactive",0.79327875,0.03852971,0.79327875,0.71776051,0.8687970
"12847",2012-11-02, 4801,2012-11-02 16:16:00,"Fredericks",74.31250,73.35417, 89.83333, 39.351140000,32.00000,16, 527.801000,764608.0,7852334,35.760588, 43.9834100, 527.801000, 6,0,1,"2012-11-02",0.9099313,  12.660240,12433.2721,35.480317,37.62070,"b_active",11,"wet",890,0,2012,  6.5,"(2012.83780358227)",0.66666667,"(0.666666666666667)","(2012.83606557377)",-5.000000e-01,-8.660254e-01,4.1887902,4.25860337,4.14558594,-2,"b_active",0.67856866,0.05164189,0.67856866,0.57735057,0.7797868
"12887",2012-11-03, 4821,2012-11-03 12:16:00,"Fredericks", 6.55000, 6.40000,  6.95000,119.352900000,30.00000,12,   8.836275,764136.9,7852967,38.515944,  0.7363562,   8.836275, 0,0,1,"2012-11-03",0.8489550,  22.225600, 3677.6402,36.687284,38.51594,"a_inactive",11,"wet",891,0,2012,  6.5,"(2012.8400804493)",0.50000000,"(0.5)","(2012.83879781421)",-1.000000e+00, 1.224606e-16,3.1415927,3.21140582,3.16717552,-2,"a_inactive",0.75073089,0.04435274,0.75073089,0.66379952,0.8376623
"12892",2012-11-03,15538,2012-11-03 10:16:00,"Priya",28.72414,30.37931, 33.79310,114.071400000,27.86207,10, 123.534100,766580.3,7850723,34.111894, 10.2945100, 123.534100, 1,0,1,"2012-11-03",0.8489550,  47.795940, 2356.5478,35.548436,35.54844,"a_inactive",11,"wet",891,0,2012,  6.5,"(2012.8398527626)",0.41666667,"(0.416666666666667)","(2012.83879781421)",-8.660254e-01, 5.000000e-01,2.6179939,2.68780705,2.67859960,-2,"b_active",0.78688279,0.03906618,0.78688279,0.71031308,0.8634525
"12899",2012-11-03, 4820,2012-11-03 11:16:00,"Fredericks",13.41667,11.58333, 14.00000,120.280900000,29.66667,11,  22.225600,764127.7,7852969,36.646880,  1.8521330,  22.225600, 0,0,1,"2012-11-03",0.8489550,   4.313546, 5048.4649,35.327612,37.62070,"a_inactive",11,"wet",891,0,2012,  6.5,"(2012.83996660595)",0.45833333,"(0.458333333333333)","(2012.83879781421)",-9.659258e-01, 2.588190e-01,2.8797933,2.94960644,2.92288756,-2,"b_active",0.77162928,0.04083746,0.77162928,0.69158787,0.8516707
"12920",2012-11-03, 7660,2012-11-03 15:16:00,"Lea",63.47436,55.87179, 49.25641, 68.226550000,31.94872,15,  30.659700,760423.9,7863172,39.133057,  2.5549750,  30.659700, 0,0,1,"2012-11-03",0.8489550, 298.566600,13968.3219,36.781080,39.54849,"a_inactive",11,"wet",891,0,2012,  6.5,"(2012.84042197936)",0.62500000,"(0.625)","(2012.83879781421)",-7.071068e-01,-7.071068e-01,3.9269908,3.99680399,3.90003939,-2,"b_active",0.69450356,0.05212867,0.69450356,0.59233137,0.7966758
